0.0 18.0 
1.0 12.0 
0.0 18.0 
0.0 18.0 
12.0 3.0 
1.0 12.0 
0.0 18.0 
0.0 18.0 
1.0 12.0 
8.0 4.0 
2.0 8.0 
1.0 12.0 
0.0 18.0 
0.0 18.0 
4.0 5.0 
