4.0 7.0 
0.0 11.0 
35.0 1.0 
0.0 11.0 
17.0 3.0 
1.0 10.0 
2.0 8.0 
1.0 10.0 
2.0 8.0 
0.0 11.0 
5.0 5.0 
12.0 4.0 
